Date,Open,High,Low,Close,Volume,TradingValue,UpLimit,LowLimit
2024-08-21,22316.78,22358.88,22165.82,22237.89,,,,
2024-08-22,22254.59,22315.92,22096.26,22148.83,,,,
2024-08-23,22042.59,22159.27,21935.98,22158.05,,,,
2024-08-26,22250.49,22449.45,22164.53,22240.12,,,,
2024-08-27,22179.21,22205.11,22059.51,22185,,,,
2024-08-28,22210.57,22370.66,22108.86,22370.66,,,,
2024-08-29,22136.31,22273.62,22010.89,22201.85,,,,
2024-08-30,22230.07,22342.25,22230.07,22268.09,,,,
2024-09-02,22341.9,22439.31,22178.04,22235.1,,,,
2024-09-03,22240.11,22303.5,22092.21,22092.21,,,,
2024-09-04,21574.65,21574.65,20922.17,21092.75,,,,
2024-09-05,21271.09,21488.81,21150.99,21187.71,,,,
2024-09-06,21255.45,21461.71,21125.14,21435.19,,,,
2024-09-09,21127.81,21163.91,20922.51,21144.44,,,,
2024-09-10,21252.57,21324.43,20977,21064.08,,,,
2024-09-11,21089.18,21134.05,21031,21031,,,,
2024-09-12,21373.64,21706.85,21373.64,21653.25,,,,
2024-09-13,21754.36,21796.39,21643.22,21759.65,,,,
2024-09-16,21800,21854.74,21736.7,21850.08,,,,
2024-09-18,21813.54,21859.16,21584.63,21678.84,,,,
2024-09-19,21675.4,22042.69,21656.66,22042.69,,,,
2024-09-20,22246.24,22354.54,22136.53,22159.42,,,,
2024-09-23,22170.94,22307.46,22170.94,22285.53,,,,
2024-09-24,22273.79,22431.78,22154.55,22431.78,,,,
2024-09-25,22569.29,22785.32,22569.29,22761.6,,,,
2024-09-26,22841.42,22961.77,22769.24,22858.81,,,,
2024-09-27,22978.97,23079.21,22806.83,22822.79,,,,
2024-09-30,22643.91,22691.23,22224.54,22224.54,,,,
2024-10-01,22329.65,22446.86,22311.33,22390.39,,,,
2024-10-04,22459.1,22493.05,22193.5,22302.71,,,,
2024-10-07,22479.24,22719.07,22479.24,22702.56,,,,
2024-10-08,22691.32,22691.32,22418.38,22611.39,,,,
2024-10-09,22637.17,22885.95,22637.17,22659.08,,,,
2024-10-11,22726.19,23011.11,22726.19,22901.64,,,,
2024-10-14,22947.32,23015.55,22799.14,22975.29,,,,
2024-10-15,23083.7,23353.91,23082.06,23292.04,,,,
2024-10-16,22990.64,23258.52,22866.73,23010.98,,,,
2024-10-17,23114.21,23191.79,22950.7,23053.84,,,,
2024-10-18,23620.57,23713.7,23378.36,23487.27,,,,
2024-10-21,23602.98,23678.51,23480.06,23542.53,,,,
2024-10-22,23428.11,23535.43,23269.86,23535.43,,,,
2024-10-23,23402.24,23486.45,23318.84,23334.76,,,,
2024-10-24,23446.64,23446.64,23150.77,23192.52,,,,
2024-10-25,23255.07,23388.53,23222.77,23348.45,,,,
2024-10-28,23455.69,23547.12,23164.42,23198.07,,,,
2024-10-29,23048.45,23056.57,22711.1,22926.59,,,,
2024-10-30,22985.13,23116.33,22801.45,22820.43,,,,
2024-11-01,22438.93,22828.98,22231.94,22780.08,,,,
2024-11-04,22839.18,23020.99,22792.77,22965.39,,,,
2024-11-05,22870.11,23178.8,22849.83,23106.79,,,,
2024-11-06,23112.95,23439.39,23035.3,23217.38,,,,
2024-11-07,23180.01,23518.63,23132.94,23408.82,,,,
2024-11-08,23608.11,23699.7,23509.13,23553.89,,,,
2024-11-11,23477.75,23563.8,23306.66,23529.64,,,,
2024-11-12,23276.76,23276.76,22981.77,22981.77,,,,
2024-11-13,22894.91,23046.47,22860.23,22860.23,,,,
2024-11-14,22821.04,22893.82,22619.71,22715.38,,,,
2024-11-15,22767.11,22940.8,22690.77,22742.77,,,,
2024-11-18,22693.96,22781.77,22503.69,22546.54,,,,
2024-11-19,22614.74,22906.69,22578.75,22848.8,,,,
2024-11-20,22872.91,22977.56,22622.47,22688.36,,,,
2024-11-21,22671.66,22708.57,22490.28,22555.66,,,,
2024-11-22,22799.53,23019.04,22799.53,22904.32,,,,
2024-11-25,22996.05,23172.43,22948.37,22948.37,,,,
2024-11-26,22789.6,22832.11,22645.13,22678.76,,,,
2024-11-27,22665.58,22743.99,22334.78,22334.78,,,,
2024-11-28,22380.45,22413.25,22124.31,22298.9,,,,
2024-11-29,22202.28,22429.86,22055.38,22262.5,,,,
2024-12-02,22456.5,22802.53,22456.5,22736.93,,,,
2024-12-03,22972.3,23144.78,22972.3,23027.46,,,,
2024-12-04,23126.08,23255.33,23034.7,23255.33,,,,
2024-12-05,23308.29,23387.17,23225.31,23267.94,,,,
2024-12-06,23278.68,23361.12,23137.62,23193.27,,,,
2024-12-09,23287.79,23325.99,23172.22,23273.25,,,,
2024-12-10,23228.26,23329.01,23071.43,23125.08,,,,
2024-12-11,23108.36,23108.36,22880.57,22903.63,,,,
2024-12-12,23050.64,23189.29,23030.48,23046.8,,,,
2024-12-13,23002.37,23097.52,22920.84,23020.48,,,,
2024-12-16,23207.21,23264.4,22959.91,23039.9,,,,
2024-12-17,23131.57,23223.51,23018.01,23018.01,,,,
2024-12-18,23014.43,23211.17,22934.59,23168.67,,,,
2024-12-19,22947.56,22947.56,22743.3,22932.25,,,,
2024-12-20,22798.39,22845.59,22510.25,22510.25,,,,
2024-12-23,22811.56,23132.25,22811.56,23104.54,,,,
2024-12-24,23260.74,23326.25,23120.24,23120.24,,,,
2024-12-25,23226.35,23296.36,23159.36,23220.13,,,,
2024-12-26,23276.08,23320.62,23241.94,23246.94,,,,
2024-12-27,23251.28,23335.66,23204.35,23275.68,,,,
2024-12-30,23274.26,23331.67,23159.7,23190.2,,,,
2024-12-31,23094.07,23123.96,22972.99,23035.1,,,,
2025-01-02,22975.71,23038.08,22713.63,22832.06,,,,
2025-01-03,23018.56,23092.07,22905.4,22908.3,,,,
2025-01-06,23131.79,23553.29,23131.79,23547.71,,,,
2025-01-07,23824.72,23943.95,23651.27,23651.27,,,,
2025-01-08,23522.29,23671.28,23388.63,23407.33,,,,
2025-01-09,23406.72,23463.96,23081.13,23081.13,,,,
2025-01-10,23067.46,23202.25,22989.67,23011.86,,,,
2025-01-13,23070.32,23070.32,22458.22,22488.33,,,,
2025-01-14,22573.96,22797.52,22542.93,22797.52,,,,
2025-01-15,22757.46,22777.34,22509.65,22514.57,,,,
2025-01-16,22817.52,23147.69,22817.52,23025.1,,,,
2025-01-17,23190.12,23209.88,22905.53,23148.08,,,,
2025-01-20,23203.47,23346.64,23176.43,23266.82,,,,
2025-01-21,23266.49,23377.64,23174.02,23300.01,,,,
2025-01-22,23472.67,23642.08,23472.67,23525.41,,,,
2025-02-03,22796.71,22796.71,22502.2,22694.71,,,,
2025-02-04,22836.27,22934.31,22720.62,22793.96,,,,
2025-02-05,22916.38,23249.33,22916.38,23161.58,,,,
2025-02-06,23226.5,23348.42,23216.65,23316.6,,,,
2025-02-07,23289.97,23478.27,23254.17,23478.27,,,,
2025-02-10,23421.77,23448.16,23163.85,23252.14,,,,
2025-02-11,23321.92,23485.51,23289.76,23384.05,,,,
2025-02-12,23449.31,23528.61,23289.75,23289.75,,,,
2025-02-13,23263.28,23413.1,23206.45,23399.41,,,,
2025-02-14,23198.39,23276.24,23142.95,23152.61,,,,
2025-02-17,23258.17,23510.68,23242.84,23505.33,,,,
2025-02-18,23550.5,23666.11,23454.09,23666.11,,,,
2025-02-19,23589.44,23683.46,23550.99,23604.08,,,,
2025-02-20,23530.97,23576.71,23400.75,23487.46,,,,
2025-02-21,23526.13,23732.58,23488.42,23730.25,,,,
2025-02-24,23573.8,23605.22,23461.43,23565.31,,,,
2025-02-25,23376.42,23376.42,23209.53,23285.72,,,,
2025-02-26,23221.84,23431.24,23156.02,23402.55,,,,
2025-02-27,23446.46,23487.73,23053.18,23053.18,,,,
2025-03-03,22734.05,22775.02,22611.1,22756.25,,,,
2025-03-04,22508.8,22700.94,22359.5,22596.88,,,,
2025-03-05,22778.86,22948.3,22757.22,22871.9,,,,
2025-03-06,22930.11,22979.97,22715.43,22715.43,,,,
2025-03-07,22696.23,22747.11,22542.08,22576.07,,,,
2025-03-10,22548.98,22641.25,22407.57,22459.15,,,,
2025-03-11,22126.06,22140.39,21769.57,22071.09,,,,
2025-03-12,22171.1,22391.47,22153.61,22278.36,,,,
2025-03-13,22403.34,22552.43,21961.68,21961.68,,,,
2025-03-14,21986.81,22074.03,21895.9,21968.05,,,,
2025-03-17,22137.53,22306.83,22110.32,22118.63,,,,
2025-03-18,22204.62,22327.1,22186.56,22271.67,,,,
2025-03-19,22245.42,22247.66,21942.69,21960.83,,,,
2025-03-20,22171,22377.26,22171,22377.26,,,,
2025-03-21,22362.38,22366.95,22200.23,22209.1,,,,
2025-03-24,22348.38,22380.73,22106.64,22106.64,,,,
2025-03-25,22269.37,22414.02,22228.68,22273.19,,,,
2025-03-26,22327.61,22398.12,22235.89,22260.29,,,,
2025-03-27,22093.2,22093.2,21919.4,21951.76,,,,
2025-03-28,21836.16,21836.16,21525.05,21602.89,,,,
2025-03-31,21254.63,21254.63,20695.9,20695.9,,,,
2025-04-01,20884.53,21315.52,20884.53,21280.17,,,,
2025-04-02,21313.77,21390.52,21235.99,21298.22,,,,
2025-04-07,20153.57,20153.57,19212.02,19232.35,,,,
2025-04-08,19064.47,19064.47,18180.48,18459.95,,,,
2025-04-09,18337.44,18371.52,17306.97,17391.76,,,,
2025-04-10,18256.47,19024.47,18256.47,19000.03,,,,
2025-04-11,18772.5,19528.77,18418.2,19528.77,,,,
2025-04-14,19686.68,20023.63,19508.93,19513.09,,,,
2025-04-15,19634.7,19895.43,19576.15,19857.67,,,,
2025-04-16,19737.09,19737.09,19453.14,19468,,,,
2025-04-17,19389.52,19478,19196.47,19338.73,,,,
2025-04-18,19423.98,19499.28,19376.35,19395.03,,,,
2025-04-21,19321.14,19359.96,19080.6,19106.2,,,,
2025-04-22,18990.86,19059.65,18793.43,18793.43,,,,
2025-04-23,19163.61,19639.14,19163.61,19639.14,,,,
2025-04-24,19752.59,19752.59,19433.37,19478.81,,,,
2025-04-25,19861.24,20012.27,19861.24,19872.73,,,,
2025-04-29,20018.32,20232.63,20007.3,20232.63,,,,
2025-04-30,20215.39,20331.89,20185.31,20235.03,,,,
2025-05-02,20534.08,20787.64,20534.08,20787.64,,,,
2025-05-06,20353.88,20623.85,20349.56,20522.59,,,,
2025-05-07,20575.15,20685.28,20418.03,20546.49,,,,
2025-05-08,20559.65,20747.28,20543.4,20543.4,,,,
2025-05-09,20690.8,20915.04,20643.56,20915.04,,,,
2025-05-12,20996.95,21176.13,20996.95,21129.54,,,,
2025-05-13,21474.02,21626.28,21330.14,21330.14,,,,
2025-05-14,21552.42,21782.87,21552.42,21782.87,,,,
2025-05-15,21776.65,21821.01,21674.32,21730.25,,,,
2025-05-16,21731.88,21854.5,21697.85,21843.69,,,,
2025-05-19,21786.33,21786.33,21496.69,21523.83,,,,
2025-05-20,21631.61,21746.56,21517.1,21526.03,,,,
2025-05-21,21603.58,21879.24,21603.58,21803.91,,,,
2025-05-22,21733.82,21733.82,21585.31,21670.96,,,,
2025-05-23,21643.16,21655.92,21559.78,21652.24,,,,
2025-05-26,21577.64,21688.45,21536.57,21536.57,,,,
2025-05-27,21491.65,21558.47,21310,21336.54,,,,
2025-05-28,21539.15,21634.37,21305.73,21357.72,,,,
2025-05-29,21531.29,21605.26,21347.3,21347.3,,,,
2025-06-02,21253.97,21256.1,20940.98,21002.71,,,,
2025-06-03,21126.7,21303.21,21110.63,21126.93,,,,
2025-06-04,21341.44,21618.09,21341.44,21618.09,,,,
2025-06-05,21695.93,21738.93,21626.74,21674.43,,,,
2025-06-06,21637.77,21702.46,21606.7,21660.66,,,,
2025-06-09,21773.45,21866.27,21717.52,21790.29,,,,
2025-06-10,21921.24,22294.86,21921.24,22242.14,,,,
2025-06-11,22376.37,22470.1,22294.6,22470.1,,,,
2025-06-12,22362.67,22390.17,22253.64,22287.82,,,,
2025-06-13,22215.5,22228.01,21984.36,22072.95,,,,
2025-06-16,22058.57,22094.6,21936.38,22049.9,,,,
2025-06-17,22172.59,22331.69,22118.46,22211.59,,,,
2025-06-18,22135.83,22370.25,22104.68,22356.73,,,,
2025-06-19,22238.1,22249.4,21973.04,22003.5,,,,
2025-06-20,21960.51,22089.48,21779.55,22045.74,,,,
2025-06-23,21750.7,21801.32,21551.58,21732.02,,,,
2025-06-24,22001.48,22201.05,22001.48,22188.76,,,,
2025-06-25,22341.87,22444.51,22341.87,22430.61,,,,
2025-06-26,22425.39,22587.67,22391.27,22492.34,,,,
2025-06-27,22503.85,22580.08,22388.59,22580.08,,,,
2025-06-30,22508.33,22558.95,22256.02,22256.02,,,,
2025-07-01,22419.74,22730.76,22401.58,22553.72,,,,
2025-07-02,22463.55,22577.74,22396.26,22577.74,,,,
2025-07-03,22707.41,22816.2,22701.28,22712.97,,,,
2025-07-04,22756.55,22842.75,22500.97,22547.5,,,,
2025-07-07,22550.14,22550.14,22294.11,22428.72,,,,
2025-07-08,22375.65,22375.65,22190.46,22362.27,,,,
2025-07-09,22253.17,22527.01,22211.1,22527.01,,,,
2025-07-10,22566.51,22699.29,22513.35,22693.25,,,,
2025-07-11,22602.81,22770.01,22601.95,22751.03,,,,
2025-07-14,22679.18,22735.23,22525.66,22614.97,,,,
2025-07-15,22618.43,22888.23,22588.26,22835.94,,,,
2025-07-16,22967.51,23106.43,22923.12,23042.9,,,,
2025-07-17,23042.97,23159.54,22923.37,23113.28,,,,
2025-07-18,23345.72,23468.21,23276.02,23383.13,,,,
2025-07-21,23314.29,23403.83,23243.79,23340.56,,,,
2025-07-22,23301.66,23486.08,22985.9,22987.92,,,,
2025-07-23,23063.57,23318.67,23063.57,23318.67,,,,
2025-07-24,23373.67,23455.09,23295.31,23373.73,,,,
2025-07-25,23454.59,23485.56,23308.45,23364.38,,,,
2025-07-28,23477.1,23564.44,23350.73,23412.98,,,,
2025-07-29,23414.36,23422.17,23094.67,23201.52,,,,
2025-07-30,23288.72,23461.72,23264.64,23461.72,,,,
2025-07-31,23523.59,23631.11,23454.44,23542.52,,,,
2025-08-01,23318.37,23484.21,23168.27,23434.38,,,,
2025-08-04,23260.18,23378.94,23151.65,23378.94,,,,
2025-08-05,23498.4,23671.84,23498.4,23660.59,,,,
2025-08-06,23498.4,23671.62,23433.53,23447.36,,,,
2025-08-07,23717.35,24050.54,23717.35,24003.77,,,,
2025-08-08,24026.65,24131.46,23967.99,24021.26,,,,
2025-08-11,23980.39,24249.05,23887.25,24135.5,,,,
2025-08-12,24182.84,24263.92,24065.43,24158.36,,,,
2025-08-13,24232.04,24406.94,24172.19,24370.02,,,,
2025-08-14,24258.5,24389.51,24198.88,24238.1,,,,
2025-08-15,24266.23,24385.56,24164.43,24334.48,,,,
2025-08-18,24272.55,24515.65,24257.3,24482.52,,,,
2025-08-19,24493.92,24551.42,24324.29,24353.5,,,,
2025-08-20,24309.27,24309.27,23620.24,23625.44,,,,
2025-08-21,23739.83,24011.5,23739.83,23962.13,,,,
2025-08-22,24033.02,24071.65,23764.47,23764.47,,,,
2025-08-25,24108.81,24362.02,24108.75,24277.38,,,,
2025-08-26,24237.36,24382.42,24113.03,24305.1,,,,
2025-08-27,24449.81,24539.88,24410.08,24519.9,,,,
2025-08-28,24468.12,24502.37,24236.45,24236.45,,,,
2025-08-29,24438.03,24570.15,24233.1,24233.1,,,,
2025-09-01,24143.37,24312.83,23885.41,24071.73,,,,
2025-09-02,24113.9,24295.03,23890.33,24016.78,,,,
2025-09-03,24036.88,24103.23,23925.49,24100.3,,,,
2025-09-04,24235.27,24389.35,24168.16,24179.85,,,,
2025-09-05,24244.26,24494.58,24244.26,24494.58,,,,
2025-09-08,24610.85,24729.96,24547.38,24547.38,,,,
2025-09-09,24650.46,24880.07,24650.46,24855.18,,,,
2025-09-10,25032.88,25272.23,25032.88,25192.59,,,,
2025-09-11,25509.3,25541.44,25174.13,25215.71,,,,
2025-09-12,25349.7,25492.28,25349.7,25474.64,,,,
2025-09-15,25494.1,25519.94,25284.17,25357.16,,,,
2025-09-16,25335.46,25664.81,25335.46,25629.64,,,,
2025-09-17,25543.91,25632.07,25422.96,25438.25,,,,
2025-09-18,25543.17,25769.36,25475.25,25769.36,,,,
2025-09-19,25794.66,25864.01,25578.37,25578.37,,,,
2025-09-22,25599.6,25887.69,25599.6,25880.6,,,,
2025-09-23,26121,26307.3,26041.69,26247.37,,,,
2025-09-24,26389.16,26394.03,26045.47,26196.73,,,,
2025-09-25,26067.97,26247.85,26023.85,26023.85,,,,
2025-09-26,25998.28,25998.28,25469.04,25580.32,,,,
2025-09-30,25738.31,25975.84,25738.31,25820.54,,,,
2025-10-01,26078.29,26325.79,25982.91,25982.91,,,,
2025-10-02,26392.31,26489.79,26330.25,26378.39,,,,
2025-10-03,26435.1,26761.06,26410.03,26761.06,,,,
2025-10-07,27029.28,27301.42,27017.08,27211.95,,,,
2025-10-08,26999.82,27110.43,26883.99,27063.68,,,,
2025-10-09,27301.61,27463.12,27253.07,27301.92,,,,
2025-10-13,26762.6,26965.72,26470.44,26923.42,,,,
2025-10-14,27282.1,27507.16,26764.06,26793.15,,,,
2025-10-15,26911.05,27275.71,26773.15,27275.71,,,,
2025-10-16,27337.32,27732.78,27337.32,27647.87,,,,
2025-10-17,27399.91,27513.09,27302.37,27302.37,,,,
2025-10-20,27480.44,27768.27,27412.45,27688.63,,,,
2025-10-21,27742.55,27969.05,27742.55,27752.41,,,,
2025-10-22,27614.11,27725.83,27490.89,27648.91,,,,
2025-10-23,27457.07,27586.85,27371.67,27532.26,,,,
2025-10-27,28029.88,28196.33,27993.63,27993.63,,,,
2025-10-28,28041.01,28087.93,27885.62,27949.11,,,,
2025-10-29,28157.91,28395.31,28139.65,28294.74,,,,
2025-10-30,28350.24,28527.68,28116.6,28287.53,,,,
2025-10-31,28280.47,28489.76,28233.35,28233.35,,,,
2025-11-03,28253.53,28494.99,28150.45,28334.59,,,,
2025-11-04,28364.76,28554.61,28033.62,28116.56,,,,
2025-11-05,27785.91,27799.09,27373.05,27717.06,,,,
2025-11-06,27906.44,28061.53,27879.7,27899.45,,,,
2025-11-07,27818.54,27818.54,27621.48,27651.41,,,,
2025-11-10,27805.47,27976.89,27680.51,27869.51,,,,
2025-11-11,28031.54,28187.7,27784.95,27784.95,,,,
2025-11-12,27853.47,28071.76,27799.92,27947.09,,,,
2025-11-13,27903.56,27903.56,27903.56,27903.56,,,,
2025-11-14,27816.45,27816.45,27383.34,27397.5,,,,
2025-11-17,27600.74,27723.77,27447.31,27447.31,,,,
2025-11-18,27310.4,27310.4,26756.12,26756.12,,,,
2025-11-19,26708.28,26902.97,26580.12,26580.12,,,,
2025-11-20,27212.91,27493.63,27183.03,27426.36,,,,
2025-11-21,26821.97,26821.97,26395.98,26434.94,,,,
2025-11-24,26596.03,26764.13,26482.33,26504.24,,,,
2025-11-25,26995.9,27118.02,26793.71,26912.17,,,,
2025-11-26,27063.17,27409.54,27063.17,27409.54,,,,
2025-11-27,27517.24,27659.06,27436.59,27554.53,,,,
2025-11-28,27566.12,27796.9,27566.12,27626.48,,,,
2025-12-01,27674.16,27697.06,27342.53,27342.53,,,,
2025-12-02,27550.35,27741.89,27477.1,27564.27,,,,
2025-12-03,27605.63,27847.67,27605.63,27793.04,,,,
2025-12-04,27773.42,27880.23,27636.63,27795.71,,,,
2025-12-05,27796.43,27980.89,27738.5,27980.89,,,,
2025-12-08,28034,28303.78,28026.39,28303.78,,,,
2025-12-09,28364.04,28390.24,28157.27,28182.6,,,,
2025-12-10,28190.76,28417.09,28190.76,28400.73,,,,
2025-12-11,28385.23,28568.02,27984.19,28024.75,,,,
2025-12-12,28097.54,28272.06,28071.34,28198.02,,,,
2025-12-15,28119.79,28119.79,27684.87,27866.94,,,,
2025-12-16,27721.1,27740.66,27355.67,27536.66,,,,
2025-12-17,27596.18,27780.69,27469.6,27525.17,,,,
2025-12-18,27447.45,27569.44,27350.77,27468.53,,,,
2025-12-19,27685.74,27869.78,27672.05,27696.35,,,,
2025-12-22,27986.66,28168.75,27986.66,28149.64,,,,
2025-12-23,28253.14,28350.37,28212.84,28310.47,,,,
2025-12-24,28383.61,28486.38,28280.59,28371.98,,,,
2025-12-26,28443.48,28590.91,28404.34,28556.02,,,,
2025-12-29,28662.79,28841.64,28595.35,28810.89,,,,
2025-12-30,28723.82,28833.03,28553.64,28707.13,,,,
2025-12-31,28723.49,29009.81,28687.9,28963.6,,,,
2026-01-02,29016.68,29363.43,29007.75,29349.81,,,,
2026-01-05,29779.7,30339.32,29779.7,30105.04,,,,
2026-01-06,29933.65,30576.3,29933.65,30576.3,,,,
2026-01-07,30412.32,30570.26,30306.16,30435.47,,,,
2026-01-08,30330.58,30593.49,30268.36,30360.55,,,,
2026-01-09,30370.45,30500.42,29925.49,30288.96,,,,
2026-01-12,30472.7,30681.99,30472.7,30567.29,,,,
2026-01-13,30630.86,30973.85,30529.33,30707.22,,,,
2026-01-14,30742.53,30994.81,30742.53,30941.78,,,,
2026-01-15,30746.98,30877.31,30663.87,30810.58,,,,
2026-01-16,30844.63,31475.22,30844.63,31408.7,,,,
2026-01-19,31336.77,31827.39,31285.53,31639.29,,,,
2026-01-20,31584.34,31759.99,31340.1,31759.99,,,,
2026-01-21,31749.14,31749.14,31200.76,31246.37,,,,
2026-01-22,31371.13,31890.62,31371.13,31746.08,,,,
2026-01-23,31788.77,32042.44,31693.15,31961.51,,,,
2026-01-26,32002.56,32196.75,31989.86,32064.52,,,,
2026-01-27,32095.08,32428.17,32095.08,32317.92,,,,
2026-01-28,32381.76,32803.82,32381.76,32803.82,,,,
2026-01-29,32828.02,32996.03,32472.45,32536.27,,,,
2026-01-30,32555.52,32555.52,32004.96,32063.75,,,,
2026-02-02,32008.46,32008.46,31359.95,31624.03,,,,
2026-02-03,31737.66,32293.83,31737.66,32195.36,,,,
2026-02-04,32196.57,32380,31942.28,32289.81,,,,
2026-02-05,32241.64,32241.64,31769.08,31801.27,,,,
2026-02-06,31746.44,31842.62,31164.28,31782.92,,,,
2026-02-09,31956.21,32666.05,31956.21,32404.62,,,,
2026-02-10,32439.71,33072.97,32439.71,33072.97,,,,
2026-02-11,33086.15,33707.83,33071.67,33605.71,,,,
2026-02-23,33663.02,34212.38,33663.02,33773.26,,,,
2026-02-24,34020.71,34786.42,33987.51,34700.82,,,,
2026-02-25,34753.31,35521.54,34753.31,35413.07,,,,
2026-02-26,35457.76,35579.34,35171.52,35414.49,,,,
2026-03-02,35277.48,35345.72,34605.36,35095.09,,,,
2026-03-03,35106.22,35264.59,34323.65,34323.65,,,,
2026-03-04,34228.75,34228.75,32828.88,32828.88,,,,
2026-03-05,33620.74,34319.68,33472.91,33672.94,,,,
2026-03-06,33483.94,33829.49,33322.52,33599.54,,,,
2026-03-09,32354.61,32354.61,31529.36,32110.42,,,,
2026-03-10,32692.37,33256.69,32455.2,32771.87,,,,
2026-03-11,33128.49,34218.66,33128.49,34114.19,,,,
2026-03-12,33816.15,34019.48,33458.64,33581.86,,,,
2026-03-13,33215.78,33639.18,33013.46,33400.32,,,,
2026-03-16,33541.25,33765.81,33278.06,33342.51,,,,
2026-03-17,33380.84,34008.7,33380.84,33836.57,,,,
2026-03-18,33929.28,34423.66,33929.28,34348.58,,,,
2026-03-19,34279.12,34279.12,33663.78,33689.68,,,,
2026-03-20,33719.85,33989.18,33379.24,33543.88,,,,
2026-03-23,33334,33334,32461.09,32722.5,,,,
2026-03-24,33062.89,33361.46,32434.54,32612.24,,,,
2026-03-25,32725.27,33705.75,32725.27,33439.11,,,,
2026-03-26,33575.6,33892.56,33337.62,33337.62,,,,
2026-03-27,33267.25,33267.25,32669.39,33112.59,,,,
2026-03-30,33009.68,33009.68,32326.37,32518.16,,,,
2026-03-31,32419,32453.38,31705.99,31722.99,,,,
2026-04-01,31892.33,33182.22,31892.33,33174.82,,,,
2026-04-02,33218.02,33497.58,32516.94,32572.43,,,,
2026-04-07,32671.52,33264.22,32671.52,33229.82,,,,
2026-04-08,33379.5,34761.38,33379.5,34761.38,,,,
2026-04-09,34779.96,34884.45,34617.34,34861.16,,,,
2026-04-10,34950.87,35417.83,34950.87,35417.83,,,,
2026-04-13,35422.91,35552.49,35261.73,35457.29,,,,
2026-04-14,35584.09,36341.44,35584.09,36296.12,,,,
2026-04-15,36369.11,37064.16,36369.11,36722.14,,,,
2026-04-16,36759.53,37135.55,36751.09,37132.02,,,,
2026-04-17,37145.66,37145.66,36776.28,36804.34,,,,
2026-04-20,36850.24,37344.5,36850.24,36958.8,,,,
2026-04-21,37051.25,37781.83,37051.25,37605.11,,,,
2026-04-22,37627.2,38096.88,37623.38,37878.47,,,,
2026-04-23,37971.69,38921.95,37164.44,37714.15,,,,
2026-04-24,37862.65,38989.94,37862.65,38932.4,,,,
2026-04-27,39858.19,40194.92,39607.74,39616.63,,,,
2026-04-28,39531.93,40101.23,39521.73,39521.73,,,,
2026-04-29,39176.24,39548.18,38896.3,39303.5,,,,
2026-04-30,39571.46,39848.22,38926.63,38926.63,,,,
2026-05-04,39228.39,40755.52,39228.39,40705.14,,,,
2026-05-05,40708.4,40885.05,40522.78,40769.29,,,,
2026-05-06,40983.04,41575.84,40616.28,41138.85,,,,
2026-05-07,41259.96,42156.06,41259.96,41933.78,,,,
2026-05-08,41886.03,42038.6,41132.25,41603.94,,,,
2026-05-11,41714,42021.78,41529.25,41790.06,,,,
2026-05-12,41880.66,42253.42,41471.57,41898.32,,,,
2026-05-13,41795.92,41795.92,41014.53,41374.5,,,,
2026-05-14,41496.23,42205.62,41496.23,41751.75,,,,
2026-05-15,41830.42,42408.66,41016.73,41172.36,,,,
2026-05-18,41095.82,41095.82,40170.17,40891.82,,,,
2026-05-19,40883.42,40951.56,40168.51,40175.56,,,,
2026-05-20,40204.16,40439.04,39967.08,40020.82,,,,
2026-05-21,40263.18,41606.91,40263.18,41368.21,,,,
2026-05-22,41447.92,42357.6,41447.92,42267.97,,,,
2026-05-25,42667.87,43645.78,42667.87,43644.4,,,,
2026-05-26,43708.89,44097.63,43349.77,43525.37,,,,
2026-05-27,43842.26,44818.25,43842.26,44256.8,,,,
2026-05-28,44240.8,44954.09,43236.36,43636.44,,,,
2026-05-29,43815.48,44933.95,43815.48,44732.94,,,,
2026-06-01,44872.82,45931.1,44872.82,45337.91,,,,
2026-06-02,45388.93,45915.92,44869.38,45557.31,,,,
2026-06-03,45660.46,46552.16,45660.46,46459.16,,,,
2026-06-04,46364.07,46364.07,45677.46,45677.46,,,,
2026-06-05,45619.82,45619.82,44209.53,45070.94,,,,
2026-06-08,44507.49,44507.49,42376.86,43502.78,,,,
2026-06-09,43687.62,44821.71,43687.62,44704.44,,,,
2026-06-10,44581.45,44676.49,43225.54,43225.54,,,,
2026-06-11,43172.21,43463.03,42006.39,43149.46,,,,
2026-06-12,43587.63,44798.88,43587.63,44169.04,,,,
2026-06-15,44447.87,45483.63,44447.87,45396.99,,,,
2026-06-16,45500.08,45809.19,45266.34,45809.19,,,,
2026-06-17,45685.27,45877.39,45159.51,45877.39,,,,
2026-06-18,45972.26,46565.7,45972.26,46465.2,,,,
